scene_id,track_id,cluster_id_A,cluster_id_B,cluster_B_aligned,agree,n_frames,duration_s,mean_speed,median_speed,std_speed,p95_speed,max_speed,median_accel,p95_accel,max_accel,p95_jerk,heading_change_rate,turn_magnitude,stop_ratio,stationary_bursts,straightness,path_length,displacement,scenario_A,scenario_B_aligned
5966,719,1,0,1,True,75,7.5000,0.0062,0.0000,0.0375,0.0000,0.2524,0.0000,0.0000,2.5238,3.3929,0.6705,4.9620,1.0000,0,0.1395,5.3730,0.7494,Stationary,Stationary
5966,724,1,0,1,True,35,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1443,2.0720,0.2990,Stationary,Stationary
5966,725,1,0,1,True,78,7.8000,0.0114,0.0000,0.0561,0.0224,0.4315,0.0000,0.0206,4.3151,3.7524,1.1549,8.8925,1.0000,0,0.0592,5.4972,0.3254,Stationary,Stationary
5966,740,1,0,1,True,77,7.7000,0.0034,0.0000,0.0151,0.0066,0.0789,0.0000,0.0294,0.7101,2.4217,0.7638,5.8049,1.0000,0,0.0765,3.6296,0.2775,Stationary,Stationary
5966,743,1,0,1,True,55,5.5000,0.0023,0.0000,0.0168,0.0000,0.1261,0.0000,0.0000,1.2611,0.0000,0.0083,0.0447,1.0000,0,0.0382,3.3956,0.1295,Stationary,Stationary
5966,746,1,0,1,True,51,5.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1306,5.9066,0.7712,Stationary,Stationary
5966,747,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2047,1.1744,0.2404,Stationary,Stationary
5966,751,3,0,1,False,31,3.1000,0.0049,0.0000,0.0202,0.0216,0.1073,0.0000,0.7846,1.0733,8.1667,2.9743,8.9229,1.0000,0,0.1995,1.5873,0.3167,Idling and Creeping,Stationary
5966,754,1,0,1,True,54,5.4000,0.0044,0.0000,0.0322,0.0000,0.2390,0.0000,0.0000,2.3903,0.0000,0.5046,2.6744,1.0000,0,0.0433,3.4668,0.1502,Stationary,Stationary
5966,756,1,0,1,True,46,4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0389,1.3744,0.0535,Stationary,Stationary
5966,758,1,0,1,True,38,3.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3086,1.0823,0.3340,Stationary,Stationary
5966,764,1,0,1,True,68,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0583,2.3463,0.1367,Stationary,Stationary
5966,771,1,0,1,True,70,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1632,5.5517,0.9063,Stationary,Stationary
5966,772,1,0,1,True,70,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0394,3.9973,0.1577,Stationary,Stationary
5966,775,1,0,1,True,54,5.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3388,3.4358,1.1640,Stationary,Stationary
5966,778,3,0,1,False,37,3.7000,0.0157,0.0000,0.0658,0.0557,0.3032,0.0000,2.8461,3.0324,28.5848,2.0018,7.2065,1.0000,0,0.3149,2.8571,0.8996,Idling and Creeping,Stationary
5966,781,1,0,1,True,68,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0910,1.7822,0.1621,Stationary,Stationary
5966,786,1,0,1,True,67,6.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0306,2.2692,0.0694,Stationary,Stationary
5966,787,1,0,1,True,67,6.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2089,3.9345,0.8220,Stationary,Stationary
5966,788,3,0,1,False,51,5.1000,0.0129,0.0000,0.0690,0.0000,0.4625,0.0000,1.9418,4.6247,19.4176,1.5059,7.5294,1.0000,0,0.1741,2.6988,0.4697,Idling and Creeping,Stationary
5966,789,1,0,1,True,31,3.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1330,2.1220,0.2822,Stationary,Stationary
5966,795,1,0,1,True,66,6.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0116,2.4052,0.0278,Stationary,Stationary
5966,801,1,0,1,True,57,5.7000,0.0070,0.0000,0.0522,0.0000,0.3977,0.0000,0.0000,3.9768,0.0000,0.9919,5.5547,1.0000,0,0.0706,3.6477,0.2575,Stationary,Stationary
5966,802,1,0,1,True,30,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1492,0.9124,0.1362,Stationary,Stationary
5966,803,1,0,1,True,37,3.7000,0.0651,0.0000,0.1494,0.3855,0.4907,0.0000,1.0591,4.5562,21.5483,0.2449,0.8816,1.0000,0,0.2130,3.2397,0.6900,Stationary,Stationary
5966,809,1,0,1,True,49,4.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.5885,6.4021,3.7676,Stationary,Stationary
5966,817,1,0,1,True,31,3.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1628,1.0977,0.1787,Stationary,Stationary
5966,818,1,0,1,True,61,6.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0868,2.7415,0.2381,Stationary,Stationary
5966,821,2,0,1,False,33,3.3000,0.2630,0.1494,0.2450,0.6589,1.0206,0.4983,6.5432,12.1646,19.7628,4.6796,14.9747,0.8182,1,0.2019,2.4668,0.4981,Low-Speed Maneuvering,Stationary
5966,822,1,0,1,True,44,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0581,0.9895,0.0575,Stationary,Stationary
5966,823,1,0,1,True,60,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1376,3.6442,0.5013,Stationary,Stationary
5966,824,1,0,1,True,60,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0334,3.2304,0.1080,Stationary,Stationary
5966,825,1,0,1,True,60,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1303,1.8470,0.2406,Stationary,Stationary
5966,826,1,0,1,True,50,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0779,4.7906,0.3732,Stationary,Stationary
5966,827,1,0,1,True,39,3.9000,0.0156,0.0000,0.0408,0.1270,0.1288,0.0000,0.0577,0.9921,3.3570,0.3778,1.4356,1.0000,0,0.0552,1.3053,0.0720,Stationary,Stationary
5966,833,1,0,1,True,59,5.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0304,3.2947,0.1001,Stationary,Stationary
5966,834,1,0,1,True,49,4.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0464,3.5029,0.1625,Stationary,Stationary
5966,841,3,0,1,False,38,3.8000,1.3844,1.2740,0.4829,2.3788,2.7302,1.6736,6.0714,24.4342,121.6204,1.3161,4.8697,0.0263,0,0.6662,6.0742,4.0466,Idling and Creeping,Stationary
5966,842,1,0,1,True,37,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0844,1.8774,0.1585,Stationary,Stationary
5966,845,0,1,0,True,53,5.3000,8.8583,8.9284,1.2676,9.4949,10.0981,0.9080,6.4275,100.9805,48.7775,0.2788,1.4496,0.0189,0,0.9974,47.4030,47.2801,High-Speed Cruising,High-Speed (Curved)
5966,847,1,0,1,True,53,5.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1003,2.3177,0.2325,Stationary,Stationary
5966,850,1,0,1,True,52,5.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0470,2.8128,0.1321,Stationary,Stationary
5966,851,1,0,1,True,52,5.2000,0.0063,0.0000,0.0448,0.0000,0.3265,0.0000,0.0000,3.2648,0.0000,0.5040,2.5706,1.0000,0,0.2669,2.8118,0.7505,Stationary,Stationary
5966,852,1,0,1,True,52,5.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0377,3.4748,0.1308,Stationary,Stationary
5966,854,1,0,1,True,35,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4438,2.3398,1.0384,Stationary,Stationary
5966,855,1,0,1,True,45,4.5000,0.0023,0.0000,0.0152,0.0000,0.1029,0.0000,0.0000,1.0290,0.0000,0.2046,0.9000,1.0000,0,0.0394,2.7995,0.1103,Stationary,Stationary
5966,857,1,0,1,True,48,4.8000,0.0060,0.0000,0.0413,0.0000,0.2892,0.0000,0.0000,2.8922,0.0000,0.6846,3.2174,1.0000,0,0.1400,5.0525,0.7072,Stationary,Stationary
5966,859,1,0,1,True,50,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2153,2.1065,0.4536,Stationary,Stationary
5966,864,3,0,1,False,39,3.9000,0.0224,0.0000,0.0966,0.0438,0.4378,0.0000,0.0000,4.3775,8.7548,0.7144,2.7145,1.0000,0,0.6647,2.2928,1.5240,Idling and Creeping,Stationary
5966,867,1,0,1,True,47,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3711,2.9955,1.1118,Stationary,Stationary
5966,868,1,0,1,True,47,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0086,2.3394,0.0201,Stationary,Stationary
5966,869,1,0,1,True,47,4.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1573,2.2351,0.3515,Stationary,Stationary
5966,870,3,0,1,False,45,4.5000,1.0675,1.0502,0.2264,1.3295,1.3873,0.6568,4.0499,9.2525,13.4869,0.7775,3.4208,0.0222,0,0.8686,4.8459,4.2092,Idling and Creeping,Stationary
5966,872,1,0,1,True,46,4.6000,0.0059,0.0000,0.0398,0.0000,0.2732,0.0000,0.0000,2.7317,0.0000,0.6089,2.7401,1.0000,0,0.1260,1.4659,0.1847,Stationary,Stationary
5966,880,2,0,1,False,44,4.4000,0.2168,0.0992,0.3739,0.8887,2.2211,0.7041,14.6625,22.2113,151.0809,7.0581,37.8868,0.8864,1,0.0635,3.6918,0.2346,Low-Speed Maneuvering,Stationary
5966,887,1,0,1,True,43,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1142,1.8808,0.2148,Stationary,Stationary
5966,888,3,0,1,False,43,4.3000,0.0066,0.0000,0.0429,0.0000,0.2844,0.0000,0.0000,2.8444,0.0000,1.3057,5.4838,1.0000,0,0.4285,2.7415,1.1749,Idling and Creeping,Stationary
5966,889,1,0,1,True,31,3.1000,0.0246,0.0000,0.0753,0.2441,0.2747,0.0000,1.5730,2.7473,24.2910,0.2575,0.7726,1.0000,0,0.5455,1.3280,0.7244,Stationary,Stationary
5966,918,1,0,1,True,38,3.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0811,1.7883,0.1451,Stationary,Stationary
5966,925,1,0,1,True,37,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0323,1.7313,0.0559,Stationary,Stationary
5966,927,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0717,2.7353,0.1961,Stationary,Stationary
5966,929,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1897,2.1206,0.4023,Stationary,Stationary
5966,931,1,0,1,True,36,3.6000,0.0002,0.0000,0.0009,0.0000,0.0055,0.0000,0.0000,0.0553,0.0000,0.7398,2.5892,1.0000,0,0.0540,4.1292,0.2229,Stationary,Stationary
5966,948,1,0,1,True,34,3.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1192,4.2659,0.5086,Stationary,Stationary
5966,953,1,0,1,True,33,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1369,1.5830,0.2168,Stationary,Stationary
5966,955,1,0,1,True,33,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1425,1.3914,0.1983,Stationary,Stationary
5966,962,1,0,1,True,32,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1026,1.8112,0.1859,Stationary,Stationary
5966,973,1,0,1,True,30,3.0000,0.0239,0.0000,0.0894,0.1958,0.3608,0.0000,2.2754,3.6075,34.5391,0.3596,1.0429,1.0000,0,0.2967,2.2305,0.6617,Stationary,Stationary
5966,975,1,0,1,True,30,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1008,0.9583,0.0966,Stationary,Stationary
7143,1,0,3,3,False,248,24.8000,7.4084,8.4751,2.8531,10.2684,10.3781,0.4865,1.6242,66.4080,5.3697,0.1223,3.0213,0.0081,0,0.9996,182.7889,182.7244,High-Speed Cruising,Moderate-Speed Cruising
7143,2,2,0,1,False,202,20.2000,0.9816,0.0818,1.7321,5.2778,5.9957,0.5112,1.4084,59.9570,8.1057,4.9356,99.2056,0.7376,1,0.5959,32.1865,19.1790,Low-Speed Maneuvering,Stationary
7143,3,2,0,1,False,248,24.8000,0.0792,0.0375,0.2216,0.2535,3.1835,0.2546,1.4711,31.8347,13.3325,5.6961,106.5306,0.9919,1,0.1565,21.4294,3.3547,Low-Speed Maneuvering,Stationary
7143,4,0,0,1,False,248,24.8000,5.3933,3.9299,3.8672,14.2696,14.4974,1.2641,5.0635,53.2547,12.9295,0.7649,18.8927,0.1452,2,0.7577,143.0929,108.4221,High-Speed Cruising,Stationary
7143,5,2,0,1,False,218,21.8000,0.0592,0.0344,0.0899,0.2281,0.8337,0.2084,0.9104,8.3370,8.6646,3.9781,86.3255,0.9954,1,0.2346,18.9569,4.4474,Low-Speed Maneuvering,Stationary
7143,8,2,0,1,False,138,13.8000,0.1278,0.0853,0.1440,0.4281,0.6660,0.5074,2.2829,3.7010,17.7484,6.3365,86.8104,0.9565,1,0.1706,9.3877,1.6014,Low-Speed Maneuvering,Stationary
7143,17,3,0,1,False,36,3.6000,0.6090,0.0000,2.5180,2.5408,11.7619,0.0000,18.4107,117.6186,321.4712,1.0021,3.5072,0.9444,1,0.4354,11.6495,5.0720,Idling and Creeping,Stationary
7143,19,1,0,1,True,39,3.9000,0.0216,0.0000,0.0931,0.0422,0.4220,0.0000,0.6331,4.2199,42.1978,0.8313,3.1590,1.0000,0,0.2037,2.5649,0.5225,Stationary,Stationary
7143,23,1,0,1,True,47,4.7000,0.0500,0.0000,0.2371,0.0000,1.1744,0.0000,0.0003,11.7442,117.4388,1.0215,4.6990,0.9574,1,0.1633,5.0120,0.8185,Stationary,Stationary
7143,24,1,0,1,True,52,5.2000,0.0153,0.0000,0.0820,0.0000,0.5484,0.0000,1.2365,5.4841,15.9571,1.2103,6.1727,0.9808,1,0.0653,3.2413,0.2117,Stationary,Stationary
7143,32,1,0,1,True,77,7.7000,0.0096,0.0000,0.0433,0.0177,0.2533,0.0000,0.8829,3.9809,19.6074,1.5618,11.8696,1.0000,0,0.0774,3.3729,0.2609,Stationary,Stationary
7143,35,1,0,1,True,80,8.0000,0.0163,0.0000,0.1086,0.0000,0.9488,0.0000,0.1429,9.4878,1.0796,0.7953,6.2832,0.9875,1,0.1593,4.0914,0.6519,Stationary,Stationary
7143,37,1,0,1,True,84,8.4000,0.0849,0.0000,0.4921,0.0000,3.9771,0.0000,0.0000,39.7712,0.0000,0.6726,5.5828,0.9643,1,0.1971,5.6549,1.1148,Stationary,Stationary
7143,42,1,0,1,True,66,6.6000,0.0016,0.0000,0.0129,0.0000,0.1053,0.0000,0.0000,1.0530,0.0000,0.1367,0.8888,1.0000,0,0.0572,5.0434,0.2885,Stationary,Stationary
7143,50,3,0,1,False,36,3.6000,0.0132,0.0000,0.0601,0.0578,0.3598,0.0000,1.4843,4.1386,16.3529,1.5717,5.5009,1.0000,0,0.1871,1.5476,0.2895,Idling and Creeping,Stationary
7143,58,3,0,1,False,45,4.5000,0.0072,0.0000,0.0475,0.0000,0.3220,0.0000,0.0000,3.2202,0.0000,1.3178,5.7983,1.0000,0,0.0939,3.4060,0.3199,Idling and Creeping,Stationary
7143,60,3,0,1,False,40,4.0000,0.0157,0.0000,0.0686,0.0157,0.3146,0.0000,0.3147,3.1461,31.4600,1.0280,4.0092,1.0000,0,0.3054,0.8934,0.2728,Idling and Creeping,Stationary
7143,70,1,0,1,True,53,5.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1210,1.8893,0.2286,Stationary,Stationary
7143,73,1,0,1,True,65,6.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.5598,6.0976,3.4136,Stationary,Stationary
7143,76,1,0,1,True,73,7.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1764,6.1522,1.0852,Stationary,Stationary
7143,80,1,0,1,True,88,8.8000,0.0045,0.0000,0.0416,0.0000,0.3923,0.0000,0.0000,3.9231,0.0000,0.1077,0.9367,1.0000,0,0.2072,8.9691,1.8582,Stationary,Stationary
7143,83,3,0,1,False,34,3.4000,0.0194,0.0000,0.0472,0.1447,0.1459,0.0000,1.1127,1.1862,11.1880,2.0553,6.7826,1.0000,0,0.1847,1.5882,0.2933,Idling and Creeping,Stationary
7143,85,1,0,1,True,73,7.3000,0.0070,0.0000,0.0423,0.0000,0.3016,0.0000,0.0000,3.0162,2.3100,0.8727,6.2832,1.0000,0,0.0537,3.4645,0.1861,Stationary,Stationary
7143,88,3,0,1,False,34,3.4000,0.0347,0.0000,0.1116,0.3934,0.3934,0.0000,0.0001,3.9343,17.7039,0.7093,2.3407,1.0000,0,0.4248,2.9969,1.2731,Idling and Creeping,Stationary
7143,95,1,0,1,True,72,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1186,2.0523,0.2435,Stationary,Stationary
7143,98,1,0,1,True,65,6.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1875,5.0155,0.9403,Stationary,Stationary
7143,102,1,0,1,True,68,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0895,4.2620,0.3815,Stationary,Stationary
7143,103,1,0,1,True,67,6.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0132,6.0315,0.0794,Stationary,Stationary
7143,104,1,0,1,True,77,7.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1762,3.4841,0.6140,Stationary,Stationary
7143,108,1,0,1,True,89,8.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0746,4.0285,0.3006,Stationary,Stationary
7143,109,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3675,5.3361,1.9608,Stationary,Stationary
7143,118,1,0,1,True,91,9.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1188,4.1597,0.4941,Stationary,Stationary
7143,122,1,0,1,True,91,9.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0972,4.9913,0.4851,Stationary,Stationary
7143,132,1,0,1,True,92,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0563,3.5294,0.1989,Stationary,Stationary
7143,133,1,0,1,True,45,4.5000,0.0060,0.0000,0.0401,0.0000,0.2720,0.0000,0.0000,2.7200,0.0000,0.4106,1.8067,1.0000,0,0.1102,4.5263,0.4988,Stationary,Stationary
7143,136,1,0,1,True,66,6.6000,0.0075,0.0000,0.0606,0.0000,0.4958,0.0000,0.0000,4.9576,0.0000,0.6561,4.2647,1.0000,0,0.0917,5.7281,0.5252,Stationary,Stationary
7143,148,3,0,1,False,39,3.9000,0.0105,0.0000,0.0648,0.0000,0.4097,0.0000,0.6145,4.0965,8.1931,1.1370,4.3205,1.0000,0,0.1683,3.3880,0.5702,Idling and Creeping,Stationary
7143,152,1,0,1,True,68,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0694,2.3239,0.1614,Stationary,Stationary
7143,164,1,0,1,True,72,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0764,3.9720,0.3035,Stationary,Stationary
7143,169,1,0,1,True,70,7.0000,0.0058,0.0000,0.0485,0.0000,0.4085,0.0000,0.0000,4.0850,0.0000,0.8361,5.7692,1.0000,0,0.1793,4.5482,0.8157,Stationary,Stationary
7143,172,1,0,1,True,39,3.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4597,0.7325,0.3367,Stationary,Stationary
7143,176,1,0,1,True,65,6.5000,0.0060,0.0000,0.0234,0.0640,0.1090,0.0000,0.6288,1.0322,5.3964,0.9629,6.1627,1.0000,0,0.0663,2.7590,0.1830,Stationary,Stationary
7143,179,1,0,1,True,85,8.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1298,7.7791,1.0101,Stationary,Stationary
7143,191,1,0,1,True,42,4.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1554,1.9128,0.2972,Stationary,Stationary
7143,206,1,0,1,True,32,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1466,3.1802,0.4663,Stationary,Stationary
7143,210,1,0,1,True,99,9.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2217,5.8200,1.2905,Stationary,Stationary
7143,227,1,0,1,True,37,3.7000,0.0081,0.0000,0.0351,0.0228,0.1870,0.0000,1.2106,1.8703,6.5279,0.5197,1.8709,1.0000,0,0.2062,2.9718,0.6128,Stationary,Stationary
7143,230,1,0,1,True,96,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0388,6.4256,0.2492,Stationary,Stationary
7143,231,1,0,1,True,37,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1115,1.4811,0.1651,Stationary,Stationary
7143,237,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.6093,2.6104,1.5906,Stationary,Stationary
7143,245,1,0,1,True,92,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3485,5.3985,1.8815,Stationary,Stationary
7143,248,1,0,1,True,30,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.7416,1.0979,0.8142,Stationary,Stationary
7143,259,1,0,1,True,34,3.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4874,0.9523,0.4641,Stationary,Stationary
7143,265,1,0,1,True,36,3.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1852,3.6782,0.6812,Stationary,Stationary
7143,267,1,0,1,True,100,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0727,5.1863,0.3769,Stationary,Stationary
7143,279,1,0,1,True,99,9.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1085,3.6460,0.3957,Stationary,Stationary
7143,287,3,0,1,False,31,3.1000,0.0054,0.0000,0.0212,0.0306,0.1053,0.0000,0.5381,1.0529,6.0862,1.0433,3.1299,1.0000,0,0.3583,2.2374,0.8018,Idling and Creeping,Stationary
7143,290,1,0,1,True,96,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1043,5.6692,0.5911,Stationary,Stationary
7143,297,1,0,1,True,39,3.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3703,2.2026,0.8157,Stationary,Stationary
