uID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
3316,2.8126605204289485,1.1450711742538124,0.6558834585773642,0.3528500052672661,0.2625694289360917,0.35460381455215234,0.28692968448604594,0.3231171059182268,0.4344513523212951,0.5863350682259846,0.1357603444586637,0.2629914885104257,0.4855180286895768,0.3064594710757511,0.4300063437683644,0.23624213114073017,0.25347372976667204,0.3939825659277691,0.23601126114761922,0.44962074829257526,0.2436248735369083,0.2785263998525169,0.49212434836429164,0.14603671864956055,0.2803891847608938,0.19347298327289048,0.25236108765416826,0.2503293614969778,0.14786396100617452,0.20479790543171392
3317,2.253102427425384,0.7761669782723387,0.44576199931166716,0.5081667284151951,0.40840098576192774,0.05643749860399549,0.3715424902684258,0.08227766675124515,0.271732551932875,0.2534258902261539,0.18567381630725277,0.30735500845085845,0.40095337591990726,0.228986958576035,0.958869730231444,0.1841963549089664,0.413015521558895,0.5243309108438934,0.164256872148808,0.6007383186364894,0.25752703402193267,0.2110494534718061,0.5786817530181079,0.5789141729165179,0.2798759845029363,0.30986844024621185,0.318474734685669,0.34764244015206786,0.08407298924218315,0.45806369085702264
3318,2.7391810712815485,1.0855685803845332,0.5507534602973484,0.43418356957857357,0.4228104852117097,0.2916772557737996,0.312996602642977,0.23862100417040155,0.23868426971636622,0.2648167524641645,0.16223832174255737,0.3048963828141237,0.22466647772221016,0.33166097515709636,0.2577924758490275,0.20499566910502667,0.4932299517404829,0.3769764161272334,0.22019264190803126,0.32059414372247635,0.3423057831555675,0.20340929233364305,0.4985554358042168,0.3209739617889942,0.301264133448959,0.3806002939476786,0.23397996552964856,0.5319408313206622,0.2809827772090302,0.2814180864422481
3319,3.2902547143665206,1.4053892811621527,0.7245707000639077,0.4390095683583956,0.24810665145025196,0.2746345366121741,0.3172968825477581,0.27316741817685486,0.286590220728678,0.37206540657907017,0.15023247960865188,0.23053062948175104,0.3815931728626038,0.2941112869298349,0.2427055188928968,0.31289935687617176,0.08801284449642648,0.3277083316269221,0.28846963871387404,0.32064584711561894,0.1714872067382409,0.22540867480593965,0.3076338540335026,0.15407128372080586,0.3450437266895589,0.1608306160403571,0.20688747044959116,0.2791753787376905,0.3462791312393903,0.26022027209428183
3320,1.8297550913800213,0.7743274099517021,0.4595068668672832,0.617242246668707,0.3696291165340145,0.5725541003303957,0.11023260420303516,0.6501465924281236,0.600290302498064,1.6678607251346895,0.0,0.39466984570696106,1.2217275116673676,0.5404543208341808,0.3948781429941648,0.2460210338107507,0.47189314934304855,0.0,0.49703617315610943,0.23290783032276302,0.02998440319735584,0.436113673847842,0.20126763657272823,0.0,0.1580665122028356,0.0583824788570446,0.2399818938977978,0.0,0.026142645479852282,0.4022963725528578
3321,3.3534390414448287,1.469730864281784,0.6817645793601644,0.6113842179100812,0.27457086984838475,0.3013180237634831,0.249561086094867,0.32011456843170044,0.3297244216961793,0.2382102008415724,0.1487587723207016,0.26730265143427784,0.23082161032729803,0.33879187990504184,0.0856353298201857,0.26313408113732056,0.01937194754796366,0.1583812977087614,0.24050321844456649,0.09915179734515896,0.2920342184258378,0.2627133763002626,0.16600829634546174,0.3573011964036003,0.3122295159311615,0.2879419273518191,0.3381888699980499,0.33265277751317524,0.5483313199022544,0.23543248546727533
3322,3.060280484749779,1.3043356463860376,0.6219206540101604,0.48168278896707517,0.25320725471394356,0.23204721493204575,0.281952970812492,0.20301124571496665,0.43600424388633136,0.29095383827042676,0.1675551906164149,0.218310769020822,0.2951887013503661,0.37190840691355714,0.0661808303599256,0.13291777057055185,0.22931896365664844,0.24514291065065594,0.24285864484761796,0.2702498399497273,0.26798846796162057,0.21316816309440012,0.2916393177846668,0.4915441218645556,0.34201108524420754,0.36729725715981215,0.335044331210233,0.32447182578569933,0.46130685224132156,0.32246808821145645
3323,2.98892415563273,1.2335856461313544,0.6336984506699617,0.49166787292076636,0.27169935683556046,0.3820523204484845,0.23751365439669953,0.5521583852751162,0.34600705576447843,0.42525393712744347,0.1689698116452796,0.23363110901945433,0.3194196770797157,0.37636943220717717,0.07982723387490569,0.16950016022199713,0.16113511291151686,0.2689217717455546,0.18255550187946587,0.2726428874689252,0.41906084433021373,0.13956300982737746,0.38183950925793175,0.3296824116385678,0.22754560530969964,0.3051122362545941,0.321072671160412,0.42566660168967807,0.44133530526962,0.17818905688459594
3324,2.9856251841565684,1.2261197955831389,0.6505660470327777,0.4103957213259297,0.3041727082569648,0.3010907604122778,0.35246535206306795,0.3347248864429938,0.34833954726935906,0.4063066678881089,0.1019062747984405,0.28051924552486607,0.41631686027173403,0.24593879395301788,0.5222146135013856,0.30532300387865124,0.1636353065553074,0.4031450326169115,0.2309301309507702,0.4900280162761571,0.17709930026284787,0.29757918680837775,0.4903644230037638,0.12113591987111576,0.26967824253244116,0.09918436281400651,0.2257146654921072,0.24846424837523765,0.1324146770148473,0.2863544591695583
3325,3.3282608971726657,1.439736034693669,0.6969881989545742,0.49222858965737737,0.23925371050741742,0.3530580280072859,0.35023236049420253,0.32058644203044273,0.36640314554147674,0.17460032820927204,0.09508186015835646,0.2298965519216451,0.33561530311158944,0.270681940015747,0.05660475671423097,0.2980927375921618,0.13835399653404207,0.26162788615478244,0.26572905458996776,0.3541342712733914,0.21555516576470002,0.2119002003766744,0.2908796547717115,0.18864239744644506,0.37350429065490853,0.29287679317194215,0.24462848211514213,0.2587224567645272,0.3275011753992824,0.2565927618513266
3326,2.7245703850152365,1.0794245176623074,0.5919802863440166,0.42870414299910725,0.27253536793968614,0.32420674007510003,0.27924085443522295,0.25876199882784356,0.39276249788521816,0.4756014764933391,0.11913405479521065,0.2753631493444823,0.3365594052790627,0.3163461840490844,0.34147105068198524,0.2345954108137254,0.15814735517377987,0.39907005798495343,0.29387278915166803,0.39821109781763997,0.2753829531550954,0.19721776676046812,0.5026370388853069,0.32439338560549186,0.3286940516750313,0.2727778354490053,0.17853452259008296,0.38838253154197494,0.3082628469851835,0.3198402677918657
3327,1.846456385722769,0.5962647487188244,0.3778701364466728,0.19991572704771304,0.39680204287410886,0.18532731803140115,0.3278821051835289,0.5214932844499143,0.34774721667773467,0.5214136030073973,0.3309666585818706,0.22201618138677393,0.9314481045703645,0.3061248294997816,0.4293287544424918,0.017789251636582383,0.42536026282418793,0.22316515470297618,0.010994654438287161,0.2468380055783901,0.42784915967802695,0.2305749243353891,0.1851452478804501,1.0610688736784262,0.013351114576710938,0.7514464562427073,0.550186926920041,0.5324177221855183,0.313537739576711,0.40482065368852893
3328,2.784319784826133,1.1883923828937994,0.5765421942356648,0.5938982464836423,0.34419021469645183,0.28820184758078,0.1979432802759806,0.20218040225181427,0.461204214134197,0.5603040382825057,0.16524641475482774,0.2225061975636358,0.5434560217709659,0.3521272343176801,0.28762003825693333,0.22722458791984468,0.32126796487860987,0.340051044265218,0.36547108254733746,0.39397791489775985,0.021606211324758855,0.24838401079848715,0.3178647113480767,0.23360604764571885,0.31289825250056846,0.2822969533138875,0.17296695018150116,0.21570386453232526,0.3874987158800242,0.23962807533305214
3329,3.7380299102041934,1.6478392021333237,0.7971035886497293,0.49826484017481115,0.3683877701209851,0.25353232218345284,0.3379516013238579,0.3464018827090077,0.25541341414410207,0.20079072301765022,0.1250443937535561,0.2631302801513306,0.26368073237965434,0.24217680169732844,0.05668393830488143,0.3384739498888849,0.0,0.2488702326344875,0.24448646514246858,0.21809194614293873,0.24873138072431566,0.3099906958117908,0.26047424653041745,0.0785706651598044,0.32195571400121864,0.04056821661195904,0.263585541485961,0.22225000421545765,0.2939916283948762,0.23747229474838166
3330,2.6026332047872764,1.0070874530037681,0.5633504490114627,0.4072681923230526,0.3568323189581193,0.31949791329460153,0.2546385186305333,0.11250431381131266,0.3887961565443447,0.49253096189627815,0.12792993303181321,0.22939097829817032,0.5102632805862919,0.3512392465712634,0.47885497859243104,0.29091453796602224,0.299855447179694,0.42614955646619046,0.34687347845833766,0.4510818869978562,0.10292268255650126,0.21629205298319298,0.47999217236690467,0.21634459468882317,0.2650281066983314,0.28569809472196767,0.20127996352421418,0.40223878092600596,0.27399520011122114,0.31475254391427576
3331,3.632667170137331,1.6543743686204366,0.7068800970550615,0.5372642039093691,0.5562570235926364,0.20377871451182003,0.3658270857572447,0.0,0.27466456180067483,0.03253789994618543,0.22923184691000792,0.104404415288926,0.429253408607379,0.39137160544024924,0.012284066946627037,0.20449505777600033,0.27377338409675195,0.08991351035774557,0.13902135392673848,0.0,0.20020295181962877,0.36780828381133635,0.12840786258293677,0.29545204619872956,0.3720081414704948,0.307347820687918,0.34667519980573963,0.1532025577800455,0.46648316165853926,0.2338519075348848
3332,2.4106346211704017,0.9426761531633991,0.5300940174474545,0.2517840056553527,0.20786322404132376,0.6157716747575357,0.3728724306637452,0.43269950758246223,0.39698481824568205,0.41397143832573075,0.10634958470652356,0.2450041027396281,0.6382767232459247,0.2208061369012976,0.35218443791249915,0.34530753024721056,0.30902086593215433,0.29289524520146326,0.17345350284647523,0.5742600606399393,0.2568573541304361,0.1650998235600725,0.4060744403090229,0.31896195606294075,0.157570684989192,0.5387566804703187,0.32745335864325853,0.3408859557461115,0.22520407601393672,0.28125384364017236
3333,1.670454550126994,0.4763623904129112,0.3620335284267137,0.21761266160273235,0.2676362233501225,0.5601420042307728,0.32833453847096694,0.1743032692178688,0.2041270686131212,0.5249711974545317,0.24327394671069863,0.2616245096651737,0.4967596083287533,0.3969016248392633,0.5587486853909539,0.09415140258900542,0.3216894476599536,0.44953952883614173,0.14374537546786653,0.47535162106011847,0.5758115747797629,0.1813191235576791,0.6074049194817243,0.7458796895490601,0.0,0.6542950252164002,0.2912574148934832,0.6938296347769377,0.36523748188575716,0.4952323205185035
3334,3.1867857508680335,1.3729985234233613,0.6269025836466398,0.5326060585192446,0.30705616678389674,0.319003489577989,0.3477605071434756,0.16325927283517394,0.3408155111715937,0.2630701215611355,0.1594330633060839,0.22468787346708013,0.4098420065888638,0.3507991980455389,0.0671440101984018,0.26258306250679514,0.43753857027314874,0.22300003639393437,0.19930975555771846,0.23630245617475998,0.0,0.30242254969492977,0.2155544881600423,0.30417831757040614,0.321199698840923,0.3038724538152243,0.2155293382054167,0.28777756754010764,0.4584287532621659,0.3308748280457077
3335,1.6885514510862105,0.5165583868280481,0.3265181646120302,0.3779749798179199,0.19507680779993258,0.49553415872737383,0.21365087347445913,0.0472614686584903,0.531352756023369,0.5945408044230137,0.08701328060719227,0.31027431382094306,0.21987683868678204,0.32612101346180633,0.5798255718169274,0.18429184647063646,0.26547161386838913,0.5276608645084351,0.43315289763747017,0.5509206810210111,0.5179869904592298,0.18311757034005308,0.7195502983668349,0.6091411049284498,0.15845436032897106,0.5438788530771438,0.2016515865016609,0.6373159847502793,0.35470000287280445,0.44175486295470445
3336,2.0699413803655125,0.8903356892901364,0.3705641243077128,0.2677943463662774,0.47133965201147554,0.275302682270421,0.30922924408159397,0.7532260479642737,0.42921429715062265,0.6548968750141017,0.1791239629231183,0.01828044659239535,0.6061393459649642,0.14308079135441235,0.4898366825625917,0.44870065627410133,0.5295832105834439,0.27630081659084044,0.09770520913023667,0.07353636676823934,0.5975947561050041,0.4857649041701822,0.3858451403712748,0.0,0.0,0.5536766230151197,0.05257459670099305,0.3653004699378786,0.24939066108511118,0.48899091780231485
3337,3.568129243602505,1.5498238089040073,0.7957806980139901,0.4459634779293145,0.34117757172262286,0.3318978968846542,0.31254874457556986,0.5176083696833359,0.2318728848583985,0.38263689380782634,0.20386491640387583,0.270424713970947,0.5278381445525807,0.23643747833014478,0.014030161520977349,0.3413165511598158,0.22854312003409902,0.23449792741184017,0.1633891080419784,0.28692193230697427,0.16478971538746243,0.22981855621288538,0.2787810654479264,0.00040075919678306683,0.28246046061944413,0.07472440185025192,0.29400825807240566,0.2086822143228258,0.22851559582022885,0.11087410127686942
3338,3.6637430177330077,1.6169171801403646,0.759266591781207,0.48210717423818944,0.3368657717899296,0.2833905532000823,0.37542214245748146,0.26360516797904204,0.21429226575641744,0.17965612591532998,0.1616780275613924,0.1780487300052316,0.34026782638883624,0.3240373611047474,0.08356123974560552,0.28542289452410285,0.04607372292784063,0.22238333841296654,0.20430020684714909,0.20654744797078703,0.2274868034881656,0.2533885203770214,0.223540522215289,0.14599016016147834,0.36260460269060524,0.11942162031183909,0.27649607653386243,0.22834377055022143,0.39001713906641766,0.2725081000610053
3339,2.712403369531759,1.0685517625485743,0.45673758698362943,0.44770314119632565,0.40357942749425624,0.3393511351086059,0.24065841009702488,0.004499209976644903,0.3440028646851427,0.1325813083275953,0.23155396906725603,0.2142333743007723,0.14619663641419584,0.3088638479177858,0.20546876146316367,0.1645214819496889,0.4060278888268847,0.3207165641983854,0.35750254230979667,0.3067954411091632,0.6109365678773327,0.14750597201835514,0.6170417995779165,0.512050808918888,0.1757854748810077,0.37440215552882533,0.5436017693988809,0.4921971559951893,0.3540377383470909,0.2588552902946776
3340,3.5433065438445346,1.5581299053257878,0.6991020130241345,0.5401230610297624,0.35398916106411343,0.17177185035814171,0.4162113076372336,0.28295953523872236,0.22910959194316152,0.06804473007059764,0.18122117888551648,0.25947625935151214,0.3861160462987396,0.3575031452609943,0.12970297537739653,0.2867228826618952,0.5358429892046654,0.1987861798979614,0.06275805054702396,0.2195846425629189,0.029105340324606085,0.39031992424100553,0.18707095175961355,0.10501745896384079,0.2897592471326781,0.218661614964807,0.2892358052181847,0.2303403956305067,0.30773572755469397,0.26437706861779037
3341,3.5345420984214444,1.5271766068853012,0.7062448873298299,0.2544409971975421,0.32638104662790274,0.3610010978842443,0.4027939951039327,0.6191173117765376,0.04630047763385524,0.2552824112239634,0.3190946758966915,0.23575632199882404,0.31638239632073606,0.221400968898826,0.001365102550010725,0.3136527335566257,0.24787381650996107,0.1656293409888675,0.04109237075700824,0.13485214567628612,0.27631991314046744,0.2727870870888663,0.206049337501054,0.309758112547875,0.1774110591565028,0.1656670622874704,0.4641884644353691,0.39254306910091347,0.294481739064491,0.2666372053137383
3342,3.160088922399003,1.3421192458966824,0.6554110485980795,0.41659222149579284,0.22321728222841958,0.28682711601650696,0.4342898713493071,0.1987723040527467,0.2286133419379797,0.11554484226730175,0.17750306588356057,0.18763977747612626,0.3292212636423497,0.3245631289483784,0.19004677704674944,0.28509442737805096,0.17675627685482417,0.24674604135058936,0.21409658080623048,0.3130888536928034,0.20048344779997337,0.23191017024707233,0.2362622887547398,0.3528223151692204,0.3030427124951418,0.38172338968084896,0.22639327921984984,0.3679057503376188,0.4134105560319561,0.41377606031489794
3343,3.2174523275052853,1.3541499548027955,0.6756216181118782,0.48577118211675285,0.277773791726289,0.3040682553406757,0.31358894430682743,0.16426290575137745,0.3174258002518143,0.19922661123369714,0.1397391799973047,0.25952649139295786,0.3213355668025289,0.2740173517599916,0.12038751849686738,0.21959577700777969,0.0941588627843513,0.26107351106977633,0.31864997920123606,0.2829805902162282,0.2917700335326177,0.20302899569725844,0.342257229044936,0.32499950834275,0.2980020656573201,0.2345708960812872,0.331941223157427,0.33379708518519885,0.44489944332209586,0.371358420055084
3344,3.509576216790688,1.5052873782186647,0.7754984923621397,0.4560589810828088,0.39753030052468896,0.2621907432794939,0.31427263176909953,0.5191101477038846,0.25243468167980904,0.2990262385180213,0.12842427803281128,0.3145806947063832,0.2552875443959314,0.26412738505802963,0.11545769184847082,0.25683968219173337,0.3052389778050639,0.2744624269431407,0.09467531865477291,0.24401306918446392,0.3456411274496951,0.28874146185368194,0.35085028599128343,0.08013972623321579,0.35120654624496056,0.085547445155193,0.2949557084264904,0.23367006986837946,0.20243196875675296,0.1688554009172548
3345,2.99518840886011,1.2427217964049364,0.664092848709751,0.3756027684561608,0.18503423531994168,0.4043031658890575,0.3365143869809108,0.19926532014239565,0.36764482114779884,0.4539843074746395,0.13006636455170997,0.25179417467926224,0.30145089569487254,0.3581468159981331,0.11609428687567987,0.18644310535953182,0.17369466424928987,0.31998595691135157,0.31236934003754074,0.32108701712720156,0.28566715360209805,0.2795363256027873,0.26762212168654903,0.33452227296381637,0.27795520146760944,0.30522072332833,0.2305125439346622,0.393250187015273,0.3958930978654139,0.31157132871584364
3346,3.1181979683695964,1.2779594320740262,0.6058724031872363,0.4363136896875012,0.3763296883645703,0.18229833714034638,0.3323103155137631,0.3449814106141244,0.28803577914221834,0.1284076653895123,0.10926862308781259,0.24465294248680108,0.14449680336216272,0.313912252597265,0.261034641255047,0.19847937324215603,0.17476895139158066,0.35477330019321224,0.3512228477995817,0.3090421100571081,0.3111942049568072,0.1622877812030883,0.46067631393293573,0.42758762971952585,0.30941706952402837,0.24827143402272406,0.318825552184237,0.4327574473242349,0.32235961527300355,0.2985791937606062
3347,2.795195569878785,1.1343106695666583,0.5668746817346096,0.4108506008520797,0.2706152718935504,0.242877072185582,0.3006116094997346,0.20883725471646877,0.3463984340289796,0.46139573569222603,0.17384390583052028,0.21386721495371003,0.5222477523925281,0.4586122754050349,0.29733984424060467,0.18073141371839407,0.4239120270737978,0.32523407442719016,0.1595660860135898,0.3047956762589573,0.07153626612492266,0.26857413535976704,0.31353745641470243,0.3842478978879945,0.2570915793930886,0.34801389023885493,0.2674887853906806,0.3998188681411001,0.39175257767809146,0.3393031783458882
3348,3.578475751915057,1.5475912379285843,0.7699917599370119,0.5019454622583287,0.3131728607625867,0.1989618522492116,0.3266163743566031,0.24635968522849488,0.2981073581614847,0.14438448735054232,0.1452822803193899,0.2537422563401051,0.26047771910222145,0.3076654466189071,0.03557225177890501,0.23135722238306378,0.0439799025619802,0.2370666147826374,0.3059509631078159,0.19852119830799883,0.24681947556319203,0.24488570847166446,0.25427704021290365,0.2343751830267582,0.37450452861613226,0.18816223118897793,0.23618502916850623,0.28543530178641785,0.4242128682115074,0.2908084270561051
3349,2.547504862610968,1.014575866312692,0.41332794671984846,0.5323776153257137,0.09245349015338113,0.2807225381426681,0.344167097716335,0.3272479622394706,0.33149379092608344,0.014550531710247429,0.14589274663471216,0.31304337764536017,0.3904853617269673,0.41527822323366415,0.10668688531350226,0.14876525779529645,0.3604821360410202,0.2212283918362476,0.2754769608786308,0.3009154809859779,0.10178575814502924,0.3559307017416106,0.2346010360286035,0.5765409953496695,0.13621356814039356,0.8238748251668266,0.2933465395577613,0.6311680224210924,0.4818546839900327,0.48011482075842205
3350,2.3925925630632014,0.8892328119112686,0.4829245536174699,0.2449372288999891,0.3238219840925442,0.5447298627303978,0.29588309664056106,0.16890131994568483,0.3193806692921596,0.5725888777562304,0.17960850799571465,0.21148083574707432,0.43181010463988073,0.29820904074945026,0.5261460256752157,0.295524385362825,0.1924423427349881,0.4490290339955346,0.31969121187201516,0.4692579427768628,0.3417804815659335,0.17911348285830148,0.6025193093474468,0.34312350433561783,0.1505278551074585,0.24903583565261006,0.25374705300234957,0.4820155836704434,0.2654576382448477,0.3544594318300278
3351,2.709622631351329,1.0828398710958336,0.5989944624833671,0.36710546404039696,0.21443187090925933,0.3544786684062326,0.2775118541113984,0.2546941328024346,0.37278336428283393,0.5035020067451744,0.1433903707907438,0.23768701337086012,0.45859091479613134,0.3505858871633104,0.36046617099881506,0.24159017583947778,0.15247968675966256,0.3905394100168612,0.2828490315632683,0.39173669539070627,0.1941772440507806,0.2156379412882267,0.4029106185287773,0.32993147623871205,0.23643323463529253,0.29216333761323715,0.2141867745794757,0.42067800310120307,0.3582941524438009,0.37504580004819965
3352,2.9826774417318256,1.172309643528938,0.6275880348082854,0.4798659828266614,0.31054262458062365,0.21499406229681103,0.38863791707695716,0.0,0.3334020032389758,0.27369403390998764,0.07658824198457302,0.16462385400603433,0.11547863315378189,0.24599245765471503,0.38038796041754275,0.23744185490779215,0.2370318686979919,0.44222068841076534,0.4018561055083927,0.5101566531657696,0.42229713870216434,0.04666133597520223,0.6888471422415161,0.36636768102325834,0.3938115958408121,0.13266926568039317,0.3047888097574927,0.3082163731612016,0.3351303053335062,0.2265231068730279
3353,3.1922628383642286,1.3692772622436662,0.6688046228583512,0.49766993674048376,0.33194645823400626,0.3119287600772413,0.44197335663496123,0.22211633370514627,0.10693216475895241,0.2845062138881116,0.21543538241474114,0.25519308499641763,0.3037734418170001,0.2664115264260132,0.7254446287456024,0.18091908257852052,0.449488444360683,0.2677824210764346,0.14495722785749482,0.3715995194039364,0.5256934311883218,0.414867927713692,0.284413230529782,0.0,0.22677257250583133,0.06369763404027771,0.3864921136243325,0.15251657049974893,0.29246825063101306,0.09742911925616292
3354,3.6619271866153333,1.6123391324912122,0.7658068541840386,0.4676440082498836,0.26707166081449313,0.29945976759402,0.35290946473363727,0.31094732029479155,0.3128972663683721,0.327620972706728,0.12640371121258212,0.21010891644706484,0.4128261717594724,0.2596210851086977,0.004549786831197638,0.3002102453718719,0.09747843393239508,0.28391963752260285,0.29082626060496597,0.26154961962075396,0.18450009698070477,0.21909875198962403,0.29961483831490676,0.014171626647028502,0.3565398146128401,0.06642779500586214,0.23795943754039,0.21480553708002711,0.3473520750503283,0.18519607381264427
3355,3.045809842078935,1.2579476743190228,0.6501828911128202,0.4566806473606676,0.32093791753326767,0.30431794555491665,0.283965869773047,0.37671299162969624,0.3542419794213311,0.44527239687179704,0.1167653522674184,0.2774255702844969,0.5084616459406325,0.32146214996230055,0.26140273105354467,0.2609337368227572,0.18564006011269757,0.3178991684818358,0.2388735197609354,0.35042427867820825,0.12725458768014936,0.2843643442539108,0.3659967659887043,0.20547254081731195,0.25193748405323685,0.18351026685542812,0.24640935983700532,0.31888159358063156,0.29672638074714386,0.2351706174912351
3356,3.154306992946321,1.2847779285140668,0.7893387126415408,0.36117007442501414,0.6408483766112727,0.2439402876137269,0.22269479892553154,0.5312874390513128,0.04768233368137321,0.18863103207828305,0.27226423283645657,0.4155580132404336,0.2934166390632209,0.24969974694527555,0.6676881154378463,0.27739498163152043,0.17415860990197138,0.29787035537426815,0.1951464439910973,0.22440728141669214,0.26571423315568476,0.2568768478310837,0.3411803638653979,0.16073421398491114,0.47489098247820105,0.07398420024573138,0.04123851125349014,0.24752523092286946,0.19785881414710824,0.37149914477698653
3357,2.606633246474696,1.0242693366665436,0.5066773003789613,0.47874103971182225,0.24565795853898195,0.3138013284053768,0.2760638633828138,0.13644149111568946,0.4183404698967647,0.4062365631446726,0.15400975159031788,0.21073522398355962,0.3868141356053102,0.4144614995786505,0.3682858735072423,0.19169908609176828,0.26011739791110744,0.34433062422137517,0.29121766849656017,0.32780904696901453,0.2507297921733332,0.24888833181888484,0.3920860471804861,0.4484173187507895,0.21885836377429346,0.39415476688181145,0.2877676313091295,0.4397900462019782,0.4557713132284186,0.31861724845525613
3358,2.250343315573893,0.8239812843978027,0.3429602948354465,0.38701624856037825,0.3444010527242992,0.42533178399734056,0.38976494429501657,0.0,0.3489603480417989,0.12535634802219517,0.18193757060834284,0.25933952805562527,0.2706858536999407,0.3228750863610906,0.5382566630260365,0.2163264773530705,0.47511698501775046,0.32143697296476353,0.28660650063231075,0.2794629629936824,0.30531086469032975,0.38140230844175577,0.430503358374288,0.5858595613950945,0.08506533260982088,0.5874106011619028,0.1823316335305417,0.645187830752292,0.5275410035368215,0.41130338201243194
3359,3.298749769069729,1.4009572855075325,0.7244403245640555,0.43508587288135614,0.5189682570790971,0.20569861638085546,0.23077560624839627,0.28994008344537053,0.2092045934173837,0.3246934185370511,0.12194410222326056,0.1792499206748173,0.5094524995843414,0.31068063662856643,0.3885333248178014,0.3359085311643761,0.16826750553923675,0.39278562368466935,0.21038149673587442,0.28551037788021316,0.40788695141960546,0.055072473322827206,0.5638178272919129,0.011784171701094361,0.3722406951266977,0.0,0.3484590577378223,0.3030638088014754,0.23293851129953122,0.04965774845342092
3360,3.257524377918307,1.3784630199544416,0.6762709777820755,0.5023751001789494,0.31098604481101055,0.28850561656320023,0.34299077954362955,0.2244933478868511,0.35434172977791134,0.23805833942854138,0.12177132463927803,0.2887894489089236,0.2438249092751251,0.23449750883771392,0.06967533567823433,0.2532938976364256,0.09262905790641189,0.25783601275851703,0.33578699366111714,0.2717014940536823,0.286074280808952,0.2853041918945085,0.30426532748218416,0.25719882387192844,0.322693143148481,0.28380262150730484,0.23791897267787768,0.31141772799065864,0.3689831597259669,0.30966151882937254
3361,3.2763753705269587,1.3617114486768682,0.7114919516215445,0.3964561157253316,0.28274504069231576,0.21298200091325845,0.5027839722262688,0.28655431147607024,0.26139804097900726,0.06766324923023143,0.08927303454643999,0.32882074920630966,0.3015013343460488,0.18154993755126586,0.3954208111561907,0.19261054464029265,0.4252033164357817,0.24783890637776637,0.2141940792347716,0.3119164368378599,0.35270942784552783,0.3267131168072749,0.36978782988957215,0.2520564909444035,0.2779784100325828,0.1507294934686254,0.30085298136810784,0.28237659512683694,0.34158360519746833,0.22153288882304015
3362,3.169301075728406,1.35242040638677,0.695248623501506,0.466043880760041,0.2732789360401884,0.4102921939991255,0.2933687739397664,0.3316061788684926,0.3727363274267,0.4192809287408547,0.11985167862558742,0.22694555904272937,0.49140531576559726,0.2806624912213261,0.21502849384137726,0.305896538586488,0.14511054545817595,0.3382224037753378,0.28302736907819703,0.37172093393418276,0.11599896533090275,0.26153728666510523,0.34972630749797556,0.08762467586700232,0.3319693504031359,0.1664032379116154,0.1654720208947711,0.2470666770060735,0.27859532157622163,0.21192698037072222
3363,3.271149301073972,1.399846707183806,0.6909984111752535,0.517587638244504,0.5026180678186998,0.2975737838637614,0.2756880682681591,0.3209830442271138,0.454415039568071,0.4731415741559365,0.08331725802504314,0.25722712848670204,0.49633901811866094,0.3018993267456095,0.0,0.24507033353795368,0.11666394519125955,0.19600386751211576,0.2902440033536326,0.2647985786753238,0.04703557135148509,0.3018989846505133,0.36234112759469367,0.16467209251710116,0.40606744994856686,0.23496598486826956,0.24025298281416332,0.18835611451140483,0.29849916436736773,0.10098134298508797
3364,2.433805600532003,0.9059106523570298,0.49899314072750517,0.4424794082618983,0.3426145178715007,0.3248623739548107,0.24174046446507066,0.07743953111473698,0.5070176889109131,0.3988173427593147,0.038780920603701814,0.26731736630501163,0.3479299343975672,0.31679739845019383,0.5286626138353662,0.24032457226597287,0.12129404660457963,0.49184292264562623,0.48544210827153844,0.4880264757099618,0.27890486745801146,0.20018052004324124,0.7067676192386392,0.2895959364777941,0.29708518547834173,0.3193450942722917,0.1696892141358978,0.4309593001638161,0.23407065039949998,0.34052686687874706
3365,2.4851667925486214,0.9944003636937456,0.4577024397667422,0.6844284582610309,0.39159877684404776,0.5809436654728466,0.17436658528377436,0.3367065263269973,0.1810236537021259,0.011268409503535812,0.25175396915769227,0.43489061161657283,0.34928533827827773,0.2652160483203741,0.7349597212732468,0.3647212691722826,0.0,0.2628462545088237,0.48152657197834103,0.3567413536018533,0.0,0.49396068503413476,0.11607866787757445,0.13987156259900893,0.03277164894469474,0.42487690285842683,0.0981892109139474,0.6881591125406818,0.512134748376356,0.4486917533791933
3366,3.592625674562532,1.5630769431633538,0.7571876650754513,0.4687758027263708,0.27147298485006155,0.2938381710024814,0.3754275570487291,0.33552953740274405,0.28430647109102386,0.270839382613774,0.12793769279294379,0.3071831443272771,0.24287017175557588,0.2081635122143122,0.0,0.3120831102276917,0.0668019177555769,0.2515467681377498,0.23238073535501078,0.2555951698069955,0.26091239596287263,0.31039153580458545,0.3173117332361462,0.11850060376420811,0.34319562458078545,0.13289814732322167,0.24234621601614625,0.2244512402078693,0.28456014126689017,0.2741036492210108
